Date,Confirmed,Deaths,Recovered,Province/State
2020-02-05T15:03:02,764.0,2.0,47.0,Henan
2020-02-05T15:23:02,661.0,0.0,54.0,Hunan
2020-02-05T01:33:07,548.0,0.0,27.0,Jiangxi
2020-02-05T13:43:02,530.0,0.0,23.0,Anhui
2020-02-05T23:43:02,389.0,2.0,15.0,Chongqing
2020-02-05T12:43:02,341.0,0.0,23.0,Jiangsu
2020-02-05T10:13:13,307.0,0.0,15.0,Shandong
2020-02-05T10:13:13,301.0,1.0,24.0,Sichuan
2020-02-05T05:43:02,253.0,1.0,24.0,Beijing
2020-02-05T06:23:04,243.0,1.0,15.0,Shanghai
2020-02-05T12:33:01,205.0,0.0,11.0,Fujian
2020-02-05T12:13:04,190.0,2.0,7.0,Heilongjiang
2020-02-05T08:43:01,165.0,0.0,6.0,Shaanxi
2020-02-05T12:03:08,150.0,0.0,13.0,Guangxi
2020-02-05T11:23:18,135.0,1.0,6.0,Hebei
2020-02-05T23:33:02,128.0,0.0,5.0,Yunnan
2020-02-05T16:43:04,99.0,1.0,5.0,Hainan
2020-02-05T15:23:02,89.0,0.0,4.0,Liaoning
2020-02-05T15:23:02,81.0,0.0,5.0,Shanxi
2020-02-05T03:43:02,69.0,1.0,2.0,Tianjin
2020-02-05T12:33:02,64.0,1.0,9.0,Guizhou
2020-02-05T16:23:06,62.0,0.0,6.0,Gansu
2020-02-05T11:03:16,54.0,0.0,2.0,Jilin
2020-02-05T08:53:02,42.0,0.0,3.0,Inner Mongolia
2020-02-04T02:13:18,34.0,0.0,1.0,Ningxia
2020-02-05T02:03:13,32.0,0.0,0.0,Xinjiang
2020-02-05T03:13:05,17.0,0.0,3.0,Qinghai
2020-02-01T01:52:40,1.0,0.0,0.0,Tibet
2020-02-06T23:23:02,22112.0,618.0,817.0,Hubei
2020-02-06T12:43:02,970.0,0.0,69.0,Guangdong
2020-02-06T10:53:04,954.0,0.0,94.0,Zhejiang
2020-02-06T11:23:14,851.0,2.0,56.0,Henan
2020-02-06T13:13:06,711.0,0.0,81.0,Hunan
2020-02-06T02:33:01,600.0,0.0,37.0,Jiangxi
2020-02-06T13:33:02,591.0,0.0,34.0,Anhui
2020-02-06T23:33:02,411.0,2.0,24.0,Chongqing
2020-02-06T08:03:10,373.0,0.0,34.0,Jiangsu
2020-02-06T07:53:02,347.0,0.0,27.0,Shandong
2020-02-06T08:03:10,321.0,1.0,31.0,Sichuan
2020-02-06T03:23:11,274.0,1.0,31.0,Beijing
2020-02-06T06:53:07,257.0,1.0,25.0,Shanghai
2020-02-06T08:13:06,227.0,3.0,8.0,Heilongjiang
2020-02-06T11:03:19,215.0,0.0,14.0,Fujian
2020-02-06T13:53:02,173.0,0.0,9.0,Shaanxi
2020-02-06T04:13:13,168.0,0.0,14.0,Guangxi
2020-02-06T13:53:02,157.0,1.0,13.0,Hebei
